screen_time_minutes,accelerometer_mean,gyroscope_mean,touch_events_per_minute,battery_consumption_per_hour,cpu_usage_percent,background_apps_running,device_temperature_c,usage_class,overheating_flag,cpu_usage,battery_drain,temperature,memory_usage,screen_time,gaming_time,social_media_time,Age_Group,Usage_Type,Health_Risk,total_usage,usage_intensity
,,,,,,,,,,83,21,30,4672,2.91,1.04,1.98,Adult,Productivity,Low,5.93,2.037800687
191,12.55619944,3.418725326,125,28.87819519,60,2,28.92292692,0,0,,,,,,,,Adult,Productivity,Low,,
194,0.879807901,12.32187902,166,29.56413109,55,26,33.29523966,1,0,,,,,,,,Adult,Productivity,Low,,
140,14.02029299,0.525479988,78,28.22616936,30,22,31.30107062,0,0,,,,,,,,Adult,Productivity,Low,,
67,2.853226539,8.253293873,115,22.41244938,12,21,35.14287039,0,0,,,,,,,,Adult,Productivity,Low,,
56,13.5677211,7.123834706,37,16.93034017,12,21,46.49546662,0,1,,,,,,,,Adult,Productivity,Low,,
235,18.89060678,5.712650758,176,32.62307192,68,7,44.92290925,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,30,11,34,7457,3.72,1.97,1.93,Adult,Productivity,Low,7.62,2.048387097
66,3.739033342,8.072030158,162,10.28061875,74,27,42.01843249,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,35,6,46,4506,3.78,2.95,5.98,Adult,Social Media,Low,12.71,3.362433862
148,6.672025327,10.42107823,181,16.71130789,93,12,43.88556064,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,32,7,36,6877,3.9,1.05,3.29,Adult,Social Media,Low,8.24,2.112820513
18,19.06612976,0.751102193,75,23.49627595,12,4,42.09817892,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,45,19,45,3838,4.84,3.46,2.88,Young Adult,Gaming,Low,11.18,2.309917355
411,1.968078473,14.79454209,110,14.29977205,6,26,38.15250422,1,0,,,,,,,,Adult,Productivity,Low,,
419,13.93868135,11.58963561,81,26.47149573,80,7,29.69528214,1,0,,,,,,,,Adult,Productivity,Low,,
205,5.14827526,13.18550527,115,21.34312701,17,20,41.04697535,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,63,24,48,1512,6.82,1.89,2.02,Young Adult,Social Media,Medium,10.73,1.573313783
100,10.83361122,11.06549601,165,6.34958243,47,5,28.46078914,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,94,27,43,7933,7.5,1.54,0.33,Teen,Productivity,Medium,9.37,1.249333333
219,3.966051675,6.917234779,177,31.95152947,28,10,36.09070572,1,0,,,,,,,,Adult,Productivity,Low,,
18,19.06612976,0.751102193,75,23.49627595,12,4,42.09817892,0,0,,,,,,,,Adult,Productivity,Low,,
419,13.93868135,11.58963561,81,26.47149573,80,7,29.69528214,1,0,,,,,,,,Adult,Productivity,Low,,
288,4.213018762,12.76972189,29,1.03808379,10,21,34.44208481,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,74,27,32,6188,6.65,4.52,2.94,Young Adult,Gaming,Medium,14.11,2.121804511
,,,,,,,,,,11,11,33,1119,3.91,1.88,1.09,Adult,Productivity,Low,6.88,1.759590793
107,17.14085341,5.437159173,100,11.69628293,94,14,37.83845589,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,85,19,38,7448,2.31,1.68,2.89,Adult,Social Media,Low,6.88,2.978354978
,,,,,,,,,,11,11,46,4736,8.57,3.48,3.29,Teen,Gaming,High,15.34,1.789964994
164,7.993366879,10.26058185,98,30.51617566,23,12,35.81846051,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,31,8,48,5777,4.69,3.23,3.07,Young Adult,Gaming,Low,10.99,2.343283582
259,4.810035354,5.362668655,190,6.224373297,66,23,49.07761656,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,89,6,30,3660,4.09,1.3,0.51,Young Adult,Productivity,Low,5.9,1.442542787
320,14.9796036,11.36713703,90,19.30565067,49,15,30.32462305,1,0,,,,,,,,Adult,Productivity,Low,,
251,3.017435952,10.7210477,53,20.13350974,84,4,40.19298331,1,0,,,,,,,,Adult,Productivity,Low,,
229,14.14604653,12.00308011,117,33.79369606,80,6,30.18191819,0,0,,,,,,,,Adult,Productivity,Low,,
117,4.333285111,13.9974241,100,29.5582036,59,12,43.15547665,0,0,,,,,,,,Adult,Productivity,Low,,
85,16.8998415,7.226687207,182,3.381009995,41,14,49.64093636,1,1,,,,,,,,Adult,Productivity,Low,,
278,9.451895828,4.157240366,35,14.75250529,49,4,34.85995493,1,0,,,,,,,,Adult,Productivity,Low,,
284,3.185328173,8.08208808,141,31.06276526,55,4,44.72637611,1,1,,,,,,,,Adult,Productivity,Low,,
212,0.64957376,9.331044982,189,33.51813372,24,17,28.24268782,1,0,,,,,,,,Adult,Productivity,Low,,
148,6.672025327,10.42107823,181,16.71130789,93,12,43.88556064,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,74,13,37,3489,5.49,2.92,0.83,Young Adult,Gaming,Medium,9.24,1.683060109
267,4.414501221,8.504349792,154,20.41075306,25,16,45.2677335,1,1,,,,,,,,Adult,Productivity,Low,,
57,6.630238083,5.156369996,1,34.39923751,53,24,33.71589059,0,0,,,,,,,,Adult,Productivity,Low,,
256,1.511724248,12.63926665,148,2.533423025,24,7,37.11085456,1,0,,,,,,,,Adult,Productivity,Low,,
406,14.20732884,1.410481261,150,18.76565252,83,2,41.53482764,1,0,,,,,,,,Adult,Productivity,Low,,
419,13.93868135,11.58963561,81,26.47149573,80,7,29.69528214,1,0,,,,,,,,Adult,Productivity,Low,,
383,8.727062678,4.857662332,179,18.51842943,82,15,45.27036396,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,24,5,47,1971,7.47,1.61,4.18,Teen,Social Media,Medium,13.26,1.775100402
,,,,,,,,,,44,10,39,3959,5.02,2.25,4.27,Young Adult,Social Media,Medium,11.54,2.298804781
411,18.88344293,8.488655211,55,9.115461064,61,28,34.4997851,1,0,,,,,,,,Adult,Productivity,Low,,
66,0.875366333,12.64259483,129,7.566517396,6,22,44.45760995,0,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,90,24,44,5548,7.67,3.63,1.23,Teen,Gaming,Medium,12.53,1.633637549
272,9.702166898,9.111223122,75,33.10632359,33,8,44.12163398,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,31,17,45,1853,3.03,1.47,2.09,Adult,Social Media,Low,6.59,2.174917492
25,16.94855673,4.025771978,171,4.505187364,42,2,36.73359338,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,71,17,40,4124,7.54,0.16,5.92,Teen,Social Media,Medium,13.62,1.806366048
244,5.049610673,10.9717096,51,7.305601739,45,16,37.86943388,1,0,,,,,,,,Adult,Productivity,Low,,
56,10.07069369,8.783782296,196,9.339708097,12,16,33.83102142,1,0,,,,,,,,Adult,Productivity,Low,,
211,16.15756824,8.481278126,8,31.01881315,18,15,35.77153099,0,0,,,,,,,,Adult,Productivity,Low,,
308,0.203178769,10.47974598,84,21.02969017,62,7,37.89526227,1,0,,,,,,,,Adult,Productivity,Low,,
402,19.59225952,5.987599296,67,4.721941242,35,1,29.56764801,1,0,,,,,,,,Adult,Productivity,Low,,
133,8.285942711,5.246907257,1,29.09099366,19,22,38.74130501,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,89,9,35,3294,8.7,4.08,5.05,Teen,Social Media,High,17.83,2.049425287
,,,,,,,,,,14,20,37,3479,4.64,2.62,3.18,Young Adult,Social Media,Low,10.44,2.25
192,11.83842987,0.600486921,63,4.919588722,10,18,38.71536221,0,0,,,,,,,,Adult,Productivity,Low,,
133,18.50040227,8.120916525,33,33.39005369,89,22,33.93605584,1,0,,,,,,,,Adult,Productivity,Low,,
344,6.878428932,8.661176346,195,1.308461758,5,7,32.94154346,1,0,,,,,,,,Adult,Productivity,Low,,
206,5.198518178,13.66154561,49,11.0980978,98,26,37.37383445,1,0,,,,,,,,Adult,Productivity,Low,,
353,11.21003973,5.068117969,104,3.581735953,37,3,35.92300096,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,35,6,46,4506,3.78,2.95,5.98,Adult,Social Media,Low,12.71,3.362433862
,,,,,,,,,,81,9,37,7002,6.93,0.22,2.47,Young Adult,Social Media,Medium,9.62,1.388167388
381,11.00464048,7.175461288,172,26.62576036,24,7,47.5123478,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,50,20,30,7484,5.48,3.49,4.24,Young Adult,Social Media,Medium,13.21,2.410583942
335,17.03347613,0.533123469,120,27.860461,48,21,48.22662341,1,1,,,,,,,,Adult,Productivity,Low,,
134,19.48753935,10.83786843,165,33.75004622,86,6,38.15426444,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,69,25,43,6092,5.17,2.4,5.38,Young Adult,Social Media,Medium,12.95,2.50483559
229,8.417126031,10.7909362,137,14.33314119,82,6,30.67303028,0,0,,,,,,,,Adult,Productivity,Low,,
293,8.036535939,4.984987724,166,9.84793451,18,9,38.1078289,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,72,28,43,6053,6.74,2.77,2.86,Young Adult,Social Media,Medium,12.37,1.835311573
262,6.176740821,8.738381187,51,22.66587371,99,26,47.31543505,1,1,,,,,,,,Adult,Productivity,Low,,
202,7.621953043,6.50134574,107,32.00242519,77,12,49.91935543,0,1,,,,,,,,Adult,Productivity,Low,,
148,19.91704436,9.005489003,73,17.40011697,64,6,45.34952922,0,1,,,,,,,,Adult,Productivity,Low,,
298,18.16310476,5.902657548,122,16.42558358,96,16,36.09469653,1,0,,,,,,,,Adult,Productivity,Low,,
56,13.5677211,7.123834706,37,16.93034017,12,21,46.49546662,0,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,18,28,39,6104,9.04,4.9,4.93,Teen,Social Media,High,18.87,2.087389381
391,1.92491253,12.76837553,128,18.91881927,51,18,39.18393203,1,0,,,,,,,,Adult,Productivity,Low,,
93,17.68153104,13.17939898,25,28.3352173,59,19,37.66925715,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,56,23,36,2369,2.8,0.18,2.06,Adult,Social Media,Low,5.04,1.8
,,,,,,,,,,48,5,47,5364,4,4.38,4.5,Adult,Social Media,Low,12.88,3.22
,,,,,,,,,,63,21,35,2081,2.67,3.63,3.39,Adult,Gaming,Low,9.69,3.629213483
312,16.06197406,8.070396205,111,14.44853285,5,1,40.35266094,1,0,,,,,,,,Adult,Productivity,Low,,
166,8.453639043,6.791111189,114,16.88856606,53,4,39.59491221,0,0,,,,,,,,Adult,Productivity,Low,,
263,2.641025616,3.032628564,81,6.656837956,54,5,46.62331545,1,1,,,,,,,,Adult,Productivity,Low,,
356,5.291783105,5.358809334,120,25.95293724,5,21,30.16470429,1,0,,,,,,,,Adult,Productivity,Low,,
383,8.727062678,4.857662332,179,18.51842943,82,15,45.27036396,1,1,,,,,,,,Adult,Productivity,Low,,
57,19.60859852,7.169349917,162,30.80662285,36,19,31.34454677,1,0,,,,,,,,Adult,Productivity,Low,,
378,6.022939973,8.256383599,22,3.231288916,49,17,28.94982219,1,0,,,,,,,,Adult,Productivity,Low,,
272,18.31275318,13.03110155,131,31.427329,18,24,46.49917475,1,1,,,,,,,,Adult,Productivity,Low,,
299,9.91121059,11.92462728,70,4.47458307,9,6,39.92921852,1,0,,,,,,,,Adult,Productivity,Low,,
229,14.82418433,13.98361442,14,34.66504467,54,27,45.08184382,0,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,43,7,44,1559,8.25,1.37,2.99,Teen,Social Media,High,12.61,1.528484848
143,2.741633903,8.039631381,175,8.355016783,98,22,44.2218557,1,1,,,,,,,,Adult,Productivity,Low,,
229,14.82418433,13.98361442,14,34.66504467,54,27,45.08184382,0,1,,,,,,,,Adult,Productivity,Low,,
104,13.41286627,9.061589136,127,3.947977203,65,16,46.73134907,0,1,,,,,,,,Adult,Productivity,Low,,
126,8.14971173,3.93625045,68,28.45262856,50,9,41.21307533,0,0,,,,,,,,Adult,Productivity,Low,,
55,8.744447874,10.39113024,168,2.866008898,7,13,39.05645368,1,0,,,,,,,,Adult,Productivity,Low,,
347,14.76700758,12.42771626,76,31.92383337,12,12,43.98215773,1,0,,,,,,,,Adult,Productivity,Low,,
132,19.56022331,5.713382405,152,34.13979496,92,25,40.33452208,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,45,19,45,3838,4.84,3.46,2.88,Young Adult,Gaming,Low,11.18,2.309917355
237,14.65979033,10.67873956,24,33.2081282,93,8,46.95013992,1,1,,,,,,,,Adult,Productivity,Low,,
222,4.52927071,8.845184803,168,7.812210881,5,22,32.13654416,1,0,,,,,,,,Adult,Productivity,Low,,
356,10.61456541,11.33179761,98,16.79635229,87,24,29.42677908,1,0,,,,,,,,Adult,Productivity,Low,,
224,19.91903172,0.769014927,153,2.064278667,21,2,28.20529564,1,0,,,,,,,,Adult,Productivity,Low,,
111,3.855271456,9.720383007,111,1.079539281,30,14,48.61307211,0,1,,,,,,,,Adult,Productivity,Low,,
46,13.03049628,8.053266682,96,20.42484403,97,12,45.04237769,1,1,,,,,,,,Adult,Productivity,Low,,
26,14.90899341,14.78002646,149,34.97801899,88,4,35.61419398,1,0,,,,,,,,Adult,Productivity,Low,,
331,9.199576716,3.396543535,168,14.05908079,22,27,37.99630136,1,0,,,,,,,,Adult,Productivity,Low,,
414,19.63863368,6.928781427,179,21.42714718,40,20,31.01641353,1,0,,,,,,,,Adult,Productivity,Low,,
378,6.022939973,8.256383599,22,3.231288916,49,17,28.94982219,1,0,,,,,,,,Adult,Productivity,Low,,
148,19.91704436,9.005489003,73,17.40011697,64,6,45.34952922,0,1,,,,,,,,Adult,Productivity,Low,,
264,6.518760208,9.140913351,177,14.54177106,97,10,39.20728682,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,51,23,32,6173,7.45,1.33,0.02,Teen,Productivity,Medium,8.8,1.181208054
259,6.297124857,5.344492728,54,33.71214707,51,10,29.58585539,1,0,,,,,,,,Adult,Productivity,Low,,
272,18.31275318,13.03110155,131,31.427329,18,24,46.49917475,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,82,5,43,7799,3.02,0.41,5.07,Adult,Social Media,Low,8.5,2.814569536
59,12.9375569,11.2611657,149,18.76277559,64,23,31.22022783,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,44,14,32,1740,2.43,0.67,2.84,Adult,Social Media,Low,5.94,2.444444444
368,7.066560313,8.038476812,143,16.47488529,45,21,36.77058661,1,0,,,,,,,,Adult,Productivity,Low,,
63,12.7630191,8.557767964,57,25.85480483,84,6,46.96431861,0,1,,,,,,,,Adult,Productivity,Low,,
135,18.8086555,1.189195675,31,22.7242791,13,28,30.56006075,0,0,,,,,,,,Adult,Productivity,Low,,
411,18.88344293,8.488655211,55,9.115461064,61,28,34.4997851,1,0,,,,,,,,Adult,Productivity,Low,,
350,9.347008877,1.383604714,35,31.82146646,78,3,35.69347105,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,71,6,46,2470,7.65,2.38,0.53,Teen,Gaming,Medium,10.56,1.380392157
314,16.98852892,9.567832608,29,4.117777394,58,4,49.92733078,1,1,,,,,,,,Adult,Productivity,Low,,
219,3.966051675,6.917234779,177,31.95152947,28,10,36.09070572,1,0,,,,,,,,Adult,Productivity,Low,,
396,14.32044257,13.41854808,113,21.30731846,46,9,36.26954227,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,11,13,43,2012,5.86,4.57,3.35,Young Adult,Gaming,Medium,13.78,2.351535836
,,,,,,,,,,48,5,47,5364,4,4.38,4.5,Adult,Social Media,Low,12.88,3.22
165,3.658571914,11.67515414,46,2.501624882,96,15,31.81753933,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,11,11,46,4736,8.57,3.48,3.29,Teen,Gaming,High,15.34,1.789964994
155,5.134504343,6.163879897,148,25.62570048,69,8,38.96162501,0,0,,,,,,,,Adult,Productivity,Low,,
297,12.80158482,3.57994217,87,2.50880656,93,4,47.6925903,1,1,,,,,,,,Adult,Productivity,Low,,
184,16.95814857,2.125430363,29,9.585297489,12,5,45.99127726,0,1,,,,,,,,Adult,Productivity,Low,,
147,12.76443159,13.49972859,74,24.76568509,32,10,36.40267207,0,0,,,,,,,,Adult,Productivity,Low,,
414,19.63863368,6.928781427,179,21.42714718,40,20,31.01641353,1,0,,,,,,,,Adult,Productivity,Low,,
191,11.4723132,11.13484062,29,9.416358491,81,16,37.0776805,0,0,,,,,,,,Adult,Productivity,Low,,
347,14.76700758,12.42771626,76,31.92383337,12,12,43.98215773,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,33,19,36,3774,7.42,0.83,4.93,Teen,Social Media,Medium,13.18,1.776280323
,,,,,,,,,,10,21,32,3141,3.89,3.04,4.31,Adult,Social Media,Low,11.24,2.889460154
164,16.24296312,14.00869277,147,30.88843033,53,25,42.16589358,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,44,26,31,3265,7.64,4.55,1.2,Teen,Gaming,Medium,13.39,1.752617801
,,,,,,,,,,43,24,32,3070,8.58,0.23,3.56,Teen,Social Media,High,12.37,1.441724942
335,9.97114534,0.129235096,140,5.367256415,74,28,37.50569142,1,0,,,,,,,,Adult,Productivity,Low,,
235,5.092124494,7.243123641,132,34.87541638,41,24,49.0173631,0,1,,,,,,,,Adult,Productivity,Low,,
311,10.03394826,11.36836397,180,20.0630246,16,15,30.97365836,1,0,,,,,,,,Adult,Productivity,Low,,
268,9.757069498,1.371702939,187,7.306078926,22,16,49.88705898,1,1,,,,,,,,Adult,Productivity,Low,,
52,4.871768447,8.97930733,10,16.55269132,88,17,47.83876383,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,12,14,45,2982,6.59,1.08,2.07,Young Adult,Social Media,Medium,9.74,1.477996965
,,,,,,,,,,15,24,35,2664,5.94,2.93,3.52,Young Adult,Social Media,Medium,12.39,2.085858586
235,18.73929822,10.85729664,37,15.69618665,37,4,48.74766843,0,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,84,13,39,5929,7.09,3.48,3.61,Teen,Social Media,Medium,14.18,2
49,7.607455756,0.882019666,2,9.795403244,82,10,40.81329848,0,0,,,,,,,,Adult,Productivity,Low,,
256,5.960429542,10.75687717,194,1.624499656,23,12,43.56898056,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,83,21,30,4672,2.91,1.04,1.98,Adult,Productivity,Low,5.93,2.037800687
43,11.16450027,6.882153278,150,25.54417935,58,21,41.27672867,0,0,,,,,,,,Adult,Productivity,Low,,
26,14.90899341,14.78002646,149,34.97801899,88,4,35.61419398,1,0,,,,,,,,Adult,Productivity,Low,,
287,0.441505926,11.07420783,97,34.71016139,14,18,49.04303076,1,1,,,,,,,,Adult,Productivity,Low,,
128,8.163521527,7.456583215,26,21.64841924,77,3,36.61356536,0,0,,,,,,,,Adult,Productivity,Low,,
64,14.76830405,5.170737645,129,27.37736102,37,29,31.24395559,0,0,,,,,,,,Adult,Productivity,Low,,
335,17.03347613,0.533123469,120,27.860461,48,21,48.22662341,1,1,,,,,,,,Adult,Productivity,Low,,
226,12.35543817,8.818704748,142,12.35630188,5,3,49.29292077,0,1,,,,,,,,Adult,Productivity,Low,,
140,14.02029299,0.525479988,78,28.22616936,30,22,31.30107062,0,0,,,,,,,,Adult,Productivity,Low,,
48,13.66411201,13.45432343,130,13.80764231,33,11,48.41784009,0,1,,,,,,,,Adult,Productivity,Low,,
116,7.745616444,14.38816818,17,12.7645633,93,2,37.68437796,1,0,,,,,,,,Adult,Productivity,Low,,
117,2.35794558,5.719467345,34,5.465394298,78,3,44.74467381,0,1,,,,,,,,Adult,Productivity,Low,,
117,12.08857443,11.20231916,85,29.08130604,38,3,34.54606593,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,12,14,45,2982,6.59,1.08,2.07,Young Adult,Social Media,Medium,9.74,1.477996965
414,19.63863368,6.928781427,179,21.42714718,40,20,31.01641353,1,0,,,,,,,,Adult,Productivity,Low,,
18,19.06612976,0.751102193,75,23.49627595,12,4,42.09817892,0,0,,,,,,,,Adult,Productivity,Low,,
348,3.968162676,5.208985286,18,33.54718894,25,23,30.15781678,1,0,,,,,,,,Adult,Productivity,Low,,
19,6.99145599,12.61861429,162,18.5466867,84,17,34.52378279,1,0,,,,,,,,Adult,Productivity,Low,,
222,4.52927071,8.845184803,168,7.812210881,5,22,32.13654416,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,16,13,40,2635,5.24,2.3,0.52,Young Adult,Gaming,Medium,8.06,1.538167939
364,1.501281004,11.78079055,25,2.791250423,63,29,31.12948611,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,62,23,49,5146,8.49,4.98,0.19,Teen,Gaming,High,13.66,1.608951708
302,1.601147487,0.232435931,190,5.961350517,75,1,29.28812044,1,0,,,,,,,,Adult,Productivity,Low,,
328,10.31519076,13.50002831,199,17.03210364,18,5,28.1150515,1,0,,,,,,,,Adult,Productivity,Low,,
192,11.83842987,0.600486921,63,4.919588722,10,18,38.71536221,0,0,,,,,,,,Adult,Productivity,Low,,
229,14.14604653,12.00308011,117,33.79369606,80,6,30.18191819,0,0,,,,,,,,Adult,Productivity,Low,,
363,3.589072371,1.61779404,51,31.41231765,15,23,28.26638646,1,0,,,,,,,,Adult,Productivity,Low,,
117,12.08857443,11.20231916,85,29.08130604,38,3,34.54606593,0,0,,,,,,,,Adult,Productivity,Low,,
57,16.7857672,13.62259865,31,25.63037087,72,20,44.12756851,0,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,12,15,32,1876,5.39,4.7,0.37,Young Adult,Gaming,Medium,10.46,1.940630798
,,,,,,,,,,13,21,42,5729,2.73,3.79,2.27,Adult,Gaming,Low,8.79,3.21978022
237,14.65979033,10.67873956,24,33.2081282,93,8,46.95013992,1,1,,,,,,,,Adult,Productivity,Low,,
46,13.03049628,8.053266682,96,20.42484403,97,12,45.04237769,1,1,,,,,,,,Adult,Productivity,Low,,
58,5.157856616,9.278092496,88,20.74574505,39,8,43.22754952,0,0,,,,,,,,Adult,Productivity,Low,,
237,14.65979033,10.67873956,24,33.2081282,93,8,46.95013992,1,1,,,,,,,,Adult,Productivity,Low,,
64,14.76830405,5.170737645,129,27.37736102,37,29,31.24395559,0,0,,,,,,,,Adult,Productivity,Low,,
135,18.8086555,1.189195675,31,22.7242791,13,28,30.56006075,0,0,,,,,,,,Adult,Productivity,Low,,
37,8.902809372,1.313529265,32,30.24431176,93,16,28.84537968,1,1,,,,,,,,Adult,Productivity,Low,,
100,1.164357405,10.28434464,154,13.64233999,84,2,30.89803302,1,0,,,,,,,,Adult,Productivity,Low,,
344,6.183370684,4.651269735,17,16.70605692,48,14,45.17675489,1,1,,,,,,,,Adult,Productivity,Low,,
161,10.7879403,6.204335155,29,29.486075,43,12,45.63381646,0,1,,,,,,,,Adult,Productivity,Low,,
59,12.9375569,11.2611657,149,18.76277559,64,23,31.22022783,0,0,,,,,,,,Adult,Productivity,Low,,
196,0.459699736,2.514272204,151,2.754257426,76,16,29.78022423,1,0,,,,,,,,Adult,Productivity,Low,,
179,18.13136588,1.176617952,115,26.33219464,30,11,31.8464498,0,0,,,,,,,,Adult,Productivity,Low,,
267,4.414501221,8.504349792,154,20.41075306,25,16,45.2677335,1,1,,,,,,,,Adult,Productivity,Low,,
411,1.968078473,14.79454209,110,14.29977205,6,26,38.15250422,1,0,,,,,,,,Adult,Productivity,Low,,
117,4.333285111,13.9974241,100,29.5582036,59,12,43.15547665,0,0,,,,,,,,Adult,Productivity,Low,,
349,19.30851142,9.048934163,144,2.596142143,7,15,40.05510876,1,0,,,,,,,,Adult,Productivity,Low,,
17,2.657157029,4.988709795,85,16.8259803,41,29,45.04194317,0,1,,,,,,,,Adult,Productivity,Low,,
384,0.872811215,2.742005722,32,3.209537922,40,22,33.30643207,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,17,5,37,7070,4.38,0.32,1.4,Young Adult,Productivity,Low,6.1,1.392694064
92,18.71913638,4.232464432,37,24.4790479,53,26,38.93319662,0,0,,,,,,,,Adult,Productivity,Low,,
350,8.064435568,3.107941668,187,15.73038947,86,5,40.94044987,1,0,,,,,,,,Adult,Productivity,Low,,
192,5.080002074,10.48013023,62,26.27399598,38,7,28.26665704,0,0,,,,,,,,Adult,Productivity,Low,,
324,17.29693454,8.797985508,53,23.10568992,79,23,29.49979081,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,30,18,40,2166,9.55,4.6,3.09,Teen,Gaming,High,17.24,1.805235602
135,18.8086555,1.189195675,31,22.7242791,13,28,30.56006075,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,71,17,40,4124,7.54,0.16,5.92,Teen,Social Media,Medium,13.62,1.806366048
269,11.10002284,0.381661893,130,18.68571574,57,13,41.63093501,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,31,17,45,1853,3.03,1.47,2.09,Adult,Social Media,Low,6.59,2.174917492
,,,,,,,,,,81,9,37,7002,6.93,0.22,2.47,Young Adult,Social Media,Medium,9.62,1.388167388
92,18.71913638,4.232464432,37,24.4790479,53,26,38.93319662,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,69,27,34,7293,4.19,0.29,1.98,Young Adult,Productivity,Low,6.46,1.54176611
48,6.000551859,8.234322288,156,1.113776309,80,13,41.7257084,1,0,,,,,,,,Adult,Productivity,Low,,
164,2.089699255,3.065870412,4,28.93144021,56,28,31.62592595,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,16,29,32,5142,6.61,2.91,0.8,Young Adult,Gaming,Medium,10.32,1.561270802
148,6.672025327,10.42107823,181,16.71130789,93,12,43.88556064,1,0,,,,,,,,Adult,Productivity,Low,,
287,0.441505926,11.07420783,97,34.71016139,14,18,49.04303076,1,1,,,,,,,,Adult,Productivity,Low,,
166,8.453639043,6.791111189,114,16.88856606,53,4,39.59491221,0,0,,,,,,,,Adult,Productivity,Low,,
378,6.022939973,8.256383599,22,3.231288916,49,17,28.94982219,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,57,28,48,4343,9.97,0.23,1.35,Teen,Productivity,High,11.55,1.158475426
287,8.527071752,12.58680925,99,27.81943738,57,13,42.20783788,1,0,,,,,,,,Adult,Productivity,Low,,
120,11.56089905,14.52151129,108,27.20903969,47,4,45.95083266,0,1,,,,,,,,Adult,Productivity,Low,,
